order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
415,9478,2025-07-25,72,6,341.05,2046.30,Completed,2025-07-29
416,784,2023-05-04,93,2,328.56,657.12,Completed,2023-05-04
417,6561,2025-06-24,147,4,124.44,497.76,Completed,2025-07-01
418,7502,2023-10-19,380,10,13.23,132.30,Completed,2023-10-26
419,7632,2023-06-16,147,10,124.44,1244.40,Completed,2023-06-16
420,5721,2023-04-16,20,4,64.65,258.60,Completed,2023-04-18
421,7906,2024-01-22,444,4,168.58,674.32,Completed,2024-01-24
422,1736,2024-12-07,312,2,295.92,591.84,Completed,2024-12-14
423,7586,2024-06-20,43,1,340.84,340.84,Completed,2024-06-24
424,7341,2025-07-31,309,4,409.71,1638.84,Completed,2025-07-31
425,2092,2024-08-26,285,4,159.01,636.04,Completed,2024-09-02
426,8906,2024-06-20,53,8,11.73,93.84,Completed,2024-06-25
427,2875,2024-03-19,242,9,452.94,4076.46,Completed,2024-03-19
428,3207,2023-11-15,16,1,449.92,449.92,Completed,2023-11-17
429,9607,2025-04-05,435,8,210.47,1683.76,Completed,2025-04-06
430,6787,2023-04-06,379,8,312.73,2501.84,Completed,2023-04-09
431,7879,2023-04-15,480,1,377.38,377.38,Completed,2023-04-16
432,1600,2023-07-26,12,8,345.45,2763.60,Completed,2023-07-31
433,2782,2024-06-10,432,8,217.28,1738.24,Completed,2024-06-11
434,2349,2023-01-03,227,2,236.72,473.44,Completed,2023-01-06
435,8202,2023-07-28,358,9,126.07,1134.63,Completed,2023-08-04
436,7609,2025-01-22,280,10,186.83,1868.30,Completed,2025-01-27
437,6338,2024-03-30,244,10,437.76,4377.60,Completed,2024-03-30
438,8293,2023-11-01,223,9,433.47,3901.23,Completed,2023-11-03
439,5568,2024-08-10,357,10,78.66,786.60,Completed,2024-08-12
440,4073,2024-01-31,101,5,426.28,2131.40,Completed,2024-02-01
441,7667,2023-04-10,262,10,184.91,1849.10,Completed,2023-04-17
442,1386,2023-03-03,29,3,13.51,40.53,Completed,2023-03-09
443,4234,2024-07-09,57,2,336.79,673.58,Completed,2024-07-13
444,7418,2023-03-21,139,8,357.78,2862.24,Completed,2023-03-24
445,8631,2024-06-11,272,7,227.52,1592.64,Completed,2024-06-18
446,8824,2024-07-24,212,4,13.78,55.12,Completed,2024-07-30
447,9774,2023-04-03,280,8,186.83,1494.64,Completed,2023-04-08
448,5743,2023-03-29,35,4,78.68,314.72,Completed,2023-04-05
449,3498,2025-05-04,41,6,376.50,2259.00,Completed,2025-05-05
450,5868,2023-10-13,312,1,295.92,295.92,Completed,2023-10-19
451,1548,2024-08-30,379,3,312.73,938.19,Completed,2024-08-31
452,5341,2024-11-25,356,2,129.91,259.82,Completed,2024-11-29
453,5577,2025-03-29,44,3,313.49,940.47,Completed,2025-03-30
454,3174,2024-05-28,390,1,465.14,465.14,Cancelled,
455,8467,2025-02-04,434,2,476.39,952.78,Completed,2025-02-05
456,1954,2024-09-13,436,6,287.03,1722.18,Completed,2024-09-20
457,2349,2024-06-24,414,5,63.58,317.90,Completed,2024-06-28
458,3848,2025-05-14,489,1,52.32,52.32,Completed,2025-05-20
459,7706,2023-03-08,442,5,431.90,2159.50,Completed,2023-03-15
460,1890,2024-08-30,65,4,179.38,717.52,Completed,2024-08-31
461,3511,2024-10-03,363,10,285.56,2855.60,Cancelled,
462,6399,2024-05-08,272,9,227.52,2047.68,Completed,2024-05-15
463,2901,2023-07-21,404,5,234.34,1171.70,Completed,2023-07-23
464,5076,2024-03-20,356,4,129.91,519.64,Completed,2024-03-25
465,2076,2025-03-25,104,6,146.66,879.96,Completed,2025-03-28
466,7649,2024-11-10,52,1,453.60,453.60,Completed,2024-11-17
467,3127,2025-01-26,104,6,146.66,879.96,Completed,2025-01-27
468,3174,2024-06-29,326,1,243.94,243.94,Completed,2024-07-03
469,8152,2024-01-19,40,10,85.84,858.40,Completed,2024-01-24
470,3441,2024-04-05,23,8,249.41,1995.28,Completed,2024-04-06
471,8418,2024-01-22,239,2,89.49,178.98,Completed,2024-01-26
472,5132,2025-04-17,444,8,168.58,1348.64,Cancelled,
473,8412,2024-08-03,119,10,51.73,517.30,Completed,2024-08-10
474,4752,2024-01-08,61,4,107.78,431.12,Completed,2024-01-10
475,3097,2024-02-22,349,5,150.66,753.30,Completed,2024-02-24
476,9244,2025-05-03,252,9,157.55,1417.95,Completed,2025-05-10
477,816,2023-05-15,460,2,44.70,89.40,Completed,2023-05-22
478,1957,2025-05-08,473,1,323.85,323.85,Completed,2025-05-09
479,780,2024-06-05,493,4,110.54,442.16,Completed,2024-06-08
480,3615,2023-06-10,43,2,340.84,681.68,Completed,2023-06-17
481,9944,2025-05-03,240,5,31.40,157.00,Completed,2025-05-05
482,7956,2024-11-14,421,7,42.91,300.37,Completed,2024-11-20
483,3006,2023-06-03,336,5,137.77,688.85,Completed,2023-06-06
484,8002,2023-08-13,224,7,319.37,2235.59,Completed,2023-08-16
485,1453,2025-04-17,115,1,144.40,144.40,Cancelled,
486,1682,2024-12-10,73,4,262.56,1050.24,Completed,2024-12-16
487,9081,2025-06-17,289,5,414.36,2071.80,Cancelled,2025-06-18
488,7019,2025-05-04,381,5,18.39,91.95,Completed,2025-05-08
489,8905,2023-09-08,78,8,459.55,3676.40,Completed,2023-09-13
490,4236,2024-02-29,282,2,386.88,773.76,Completed,2024-03-04
491,9229,2025-05-04,266,8,167.38,1339.04,Completed,2025-05-04
492,8440,2025-01-15,379,3,312.73,938.19,Completed,2025-01-17
493,2086,2024-09-03,160,6,46.18,277.08,Pending,
494,4391,2023-04-21,241,3,378.66,1135.98,Completed,2023-04-26
495,6163,2025-05-22,122,3,139.67,419.01,Completed,2025-05-27
496,2421,2024-12-31,192,9,196.63,1769.67,Completed,2025-01-05
497,8362,2025-07-18,67,2,188.46,376.92,Completed,2025-07-22
498,975,2024-05-28,74,4,120.06,480.24,Completed,2024-05-28
499,4098,2024-09-02,317,1,235.23,235.23,Completed,2024-09-05
500,1413,2023-04-21,117,4,100.33,401.32,Completed,2023-04-23
501,5496,2025-03-06,492,7,475.98,3331.86,Cancelled,
502,9626,2024-11-01,197,4,221.61,886.44,Completed,2024-11-04
503,6810,2025-07-14,175,10,455.59,4555.90,Completed,2025-07-19
504,7706,2025-01-05,2,2,299.33,598.66,Completed,2025-01-12
505,2720,2025-05-01,242,9,452.94,4076.46,Completed,2025-05-08
506,4292,2024-12-11,371,6,383.19,2299.14,Completed,2024-12-14
507,7064,2023-09-15,137,2,315.08,630.16,Completed,2023-09-21
508,4613,2023-04-29,339,1,322.96,322.96,Completed,2023-04-30
509,275,2024-08-20,42,3,37.86,113.58,Pending,
510,791,2023-01-29,95,2,286.34,572.68,Completed,2023-02-04
511,3995,2024-02-06,476,7,352.34,2466.38,Completed,2024-02-08
512,68,2023-01-14,172,2,139.57,279.14,Cancelled,
513,3212,2025-03-29,95,9,286.34,2577.06,Completed,2025-03-31
514,5819,2023-12-23,69,9,351.62,3164.58,Completed,2023-12-23
515,2124,2025-08-20,400,10,433.21,4332.10,Completed,2025-08-23
516,5493,2024-07-20,498,3,231.84,695.52,Completed,2024-07-23
517,8501,2024-07-09,272,3,227.52,682.56,Completed,2024-07-14
518,7953,2024-05-04,288,7,93.88,657.16,Completed,2024-05-07
519,892,2025-05-04,82,4,359.63,1438.52,Completed,2025-05-10
520,26,2023-01-06,30,1,44.71,44.71,Pending,
521,6449,2023-07-27,478,9,68.52,616.68,Completed,2023-07-29
522,4978,2024-10-21,445,2,76.43,152.86,Completed,2024-10-28
523,6865,2024-12-15,184,3,145.85,437.55,Cancelled,
524,3481,2023-11-21,380,4,13.23,52.92,Completed,2023-11-22
525,9503,2023-11-24,53,7,11.73,82.11,Pending,
526,2247,2025-06-19,307,9,170.69,1536.21,Completed,2025-06-25
527,5704,2023-12-25,479,2,266.26,532.52,Completed,2023-12-25
528,1544,2024-12-14,336,3,137.77,413.31,Completed,2024-12-14
529,1874,2025-08-06,75,10,233.14,2331.40,Completed,2025-08-13
530,6843,2023-09-30,137,3,315.08,945.24,Completed,2023-10-05
531,4923,2024-02-27,463,8,317.75,2542.00,Completed,2024-02-29
532,2252,2024-04-09,423,5,172.17,860.85,Completed,2024-04-11
533,2714,2024-12-03,61,4,107.78,431.12,Completed,2024-12-03
534,8183,2024-11-28,208,2,334.34,668.68,Completed,2024-11-30
535,7830,2024-11-11,1,7,22.25,155.75,Completed,2024-11-14
536,6297,2023-04-18,476,7,352.34,2466.38,Completed,2023-04-19
537,1887,2023-08-10,405,3,403.99,1211.97,Completed,2023-08-12
538,8237,2023-09-29,422,2,341.79,683.58,Completed,2023-09-29
539,2544,2024-06-09,85,10,453.36,4533.60,Completed,2024-06-14
540,8402,2024-04-10,238,5,334.34,1671.70,Completed,2024-04-14
541,2014,2025-05-10,336,3,137.77,413.31,Completed,2025-05-14
542,4037,2023-07-11,273,5,328.27,1641.35,Completed,2023-07-14
543,3928,2025-02-03,425,6,230.28,1381.68,Completed,2025-02-04
544,1328,2024-11-01,181,9,145.17,1306.53,Completed,2024-11-08
545,144,2024-10-06,81,5,385.24,1926.20,Completed,2024-10-11
546,2709,2024-07-31,268,6,144.52,867.12,Completed,2024-08-03
547,4739,2025-04-01,145,7,228.80,1601.60,Completed,2025-04-04
548,2811,2023-03-18,47,2,45.89,91.78,Completed,2023-03-22
549,7887,2025-06-12,17,2,380.32,760.64,Completed,2025-06-19
550,2425,2025-07-06,337,4,138.15,552.60,Completed,2025-07-09
551,1395,2024-10-29,366,10,438.06,4380.60,Pending,
552,1730,2024-04-14,356,1,129.91,129.91,Completed,2024-04-16
553,3843,2024-01-19,252,9,157.55,1417.95,Completed,2024-01-26
554,1802,2024-10-29,88,4,364.84,1459.36,Completed,2024-10-29
555,1245,2023-11-11,224,8,319.37,2554.96,Cancelled,
556,552,2025-02-11,79,2,475.51,951.02,Completed,2025-02-11
557,7142,2023-06-24,207,4,86.22,344.88,Completed,2023-07-01
558,3829,2024-06-17,301,6,425.10,2550.60,Completed,2024-06-20
559,2522,2023-11-01,267,7,91.65,641.55,Completed,2023-11-07
560,4436,2024-02-03,64,3,439.74,1319.22,Completed,2024-02-03
561,5532,2024-06-01,303,7,46.02,322.14,Completed,2024-06-03
562,8593,2023-08-14,78,4,459.55,1838.20,Pending,
563,7737,2024-03-18,254,4,362.08,1448.32,Completed,2024-03-21
564,3445,2024-02-09,163,5,13.96,69.80,Completed,2024-02-16
565,5624,2024-05-01,423,6,172.17,1033.02,Cancelled,2024-05-04
566,8965,2024-01-22,25,7,72.90,510.30,Completed,2024-01-28
567,6195,2024-08-31,388,1,462.83,462.83,Completed,2024-09-05
568,423,2024-02-03,248,6,23.80,142.80,Cancelled,
569,8772,2023-08-20,201,3,66.28,198.84,Completed,2023-08-24
570,1247,2024-11-09,395,1,51.98,51.98,Cancelled,
571,9357,2024-07-02,480,6,377.38,2264.28,Completed,2024-07-06
572,9922,2024-03-01,458,6,114.57,687.42,Completed,2024-03-01
573,3573,2024-12-19,162,7,290.23,2031.61,Completed,2024-12-22
574,9022,2023-12-14,13,3,206.56,619.68,Completed,2023-12-19
575,7878,2023-03-30,489,9,52.32,470.88,Completed,2023-04-03
576,6618,2024-11-13,99,3,351.61,1054.83,Completed,2024-11-14
577,4575,2024-04-12,339,7,322.96,2260.72,Completed,2024-04-12
578,2461,2024-01-08,105,8,174.82,1398.56,Cancelled,
579,1763,2023-09-14,318,1,104.20,104.20,Completed,2023-09-18
580,6637,2025-02-03,65,5,179.38,896.90,Completed,2025-02-09
581,8166,2024-04-18,140,10,496.20,4962.00,Completed,2024-04-23
582,9001,2024-01-30,118,10,250.95,2509.50,Pending,
583,4352,2023-07-26,451,9,116.73,1050.57,Completed,2023-07-27
584,8408,2025-05-10,71,2,220.64,441.28,Completed,2025-05-11
585,4888,2023-02-02,266,6,167.38,1004.28,Cancelled,2023-02-05
586,9485,2023-09-12,300,7,302.77,2119.39,Completed,2023-09-16
587,381,2025-01-22,209,1,179.12,179.12,Completed,2025-01-24
588,5085,2025-03-24,241,10,378.66,3786.60,Completed,2025-03-26
589,2693,2024-06-29,315,8,437.67,3501.36,Completed,2024-06-29
590,9487,2023-03-27,495,10,487.52,4875.20,Completed,2023-03-29
591,2973,2025-04-15,367,10,244.89,2448.90,Completed,2025-04-18
592,9586,2025-06-06,277,10,337.23,3372.30,Completed,2025-06-06
593,8391,2025-05-24,181,6,145.17,871.02,Completed,2025-05-31
594,8135,2024-04-30,349,8,150.66,1205.28,Pending,
595,6101,2025-07-26,339,1,322.96,322.96,Completed,2025-07-29
596,7619,2023-03-19,47,9,45.89,413.01,Completed,2023-03-25
597,2341,2024-03-13,158,8,457.28,3658.24,Completed,2024-03-18
598,9665,2025-06-10,4,6,298.73,1792.38,Completed,2025-06-13
599,4383,2024-10-28,389,10,465.09,4650.90,Completed,2024-11-04
600,4121,2023-03-20,149,6,71.85,431.10,Pending,
601,5844,2023-09-15,292,9,155.73,1401.57,Completed,2023-09-20
602,4119,2023-05-20,172,7,139.57,976.99,Completed,2023-05-21
603,7462,2023-10-09,292,2,155.73,311.46,Completed,2023-10-09
604,1699,2024-10-24,425,9,230.28,2072.52,Completed,2024-10-27
605,5650,2023-03-18,370,8,161.12,1288.96,Completed,2023-03-25
606,244,2024-09-06,481,3,405.47,1216.41,Cancelled,
607,8189,2023-02-26,474,3,260.53,781.59,Completed,2023-02-28
608,9378,2025-07-03,132,6,98.92,593.52,Completed,2025-07-07
609,7119,2023-06-26,296,8,152.19,1217.52,Completed,2023-06-30
610,2336,2024-06-16,138,5,464.55,2322.75,Completed,2024-06-20
611,1636,2024-01-08,378,8,43.29,346.32,Completed,2024-01-10
612,3539,2024-09-20,26,9,482.53,4342.77,Completed,2024-09-22
613,6750,2023-10-17,466,10,281.15,2811.50,Completed,2023-10-23
614,5707,2023-04-05,474,6,260.53,1563.18,Completed,2023-04-08
615,7739,2023-10-19,69,4,351.62,1406.48,Completed,2023-10-22
616,8306,2024-07-12,76,4,205.82,823.28,Completed,2024-07-17
617,6697,2023-09-16,175,9,455.59,4100.31,Completed,2023-09-19
618,7898,2024-12-18,362,7,128.06,896.42,Completed,2024-12-20
619,8641,2025-07-03,242,5,452.94,2264.70,Cancelled,
620,5158,2023-10-14,468,10,252.48,2524.80,Completed,2023-10-17
621,6061,2025-06-01,291,2,445.60,891.20,Completed,2025-06-06
622,8302,2025-02-26,1,9,22.25,200.25,Completed,2025-03-02
623,8045,2024-10-04,219,7,260.13,1820.91,Completed,2024-10-07
624,8907,2023-09-26,239,3,89.49,268.47,Completed,2023-10-02
625,3123,2023-06-01,164,10,418.08,4180.80,Completed,2023-06-07
626,9455,2023-08-18,476,4,352.34,1409.36,Completed,2023-08-21
627,6656,2023-09-30,466,2,281.15,562.30,Completed,2023-10-06
628,9855,2024-01-15,382,10,459.83,4598.30,Completed,2024-01-21
629,8391,2023-10-26,277,3,337.23,1011.69,Pending,
630,1455,2024-10-04,309,5,409.71,2048.55,Completed,2024-10-06
631,2670,2025-01-30,299,6,483.67,2902.02,Completed,2025-02-06
632,337,2024-10-06,125,5,396.03,1980.15,Completed,2024-10-09
633,1433,2024-02-14,301,3,425.10,1275.30,Completed,2024-02-16
634,9064,2025-04-21,387,10,122.58,1225.80,Cancelled,
635,1457,2025-03-10,233,5,173.34,866.70,Completed,2025-03-14
636,5867,2025-04-16,313,9,412.60,3713.40,Completed,2025-04-19
637,9385,2023-04-20,65,2,179.38,358.76,Completed,2023-04-26
638,1099,2023-07-11,267,8,91.65,733.20,Completed,2023-07-11
639,980,2023-05-21,38,1,245.86,245.86,Completed,2023-05-28
640,1797,2023-05-17,276,3,427.87,1283.61,Cancelled,
641,239,2023-09-28,298,5,254.38,1271.90,Completed,2023-10-05
642,5639,2024-01-11,12,8,345.45,2763.60,Pending,
643,4401,2024-12-27,207,2,86.22,172.44,Completed,2024-12-29
644,4136,2023-10-14,253,2,40.77,81.54,Pending,
645,6561,2025-04-02,254,4,362.08,1448.32,Completed,2025-04-08
646,5020,2024-02-10,175,1,455.59,455.59,Completed,2024-02-16
647,1317,2024-02-20,489,5,52.32,261.60,Completed,2024-02-21
648,1605,2024-01-25,233,8,173.34,1386.72,Completed,2024-01-31
649,9564,2023-03-24,108,10,348.39,3483.90,Completed,2023-03-27
650,9975,2025-06-09,438,8,290.62,2324.96,Completed,2025-06-14
651,2525,2025-01-28,235,4,338.35,1353.40,Completed,2025-02-01
652,1571,2025-01-01,98,1,471.31,471.31,Completed,2025-01-06
653,15,2023-09-17,134,8,151.22,1209.76,Completed,2023-09-19
654,4337,2023-08-22,98,9,471.31,4241.79,Completed,2023-08-25
655,9569,2025-08-03,2,1,299.33,299.33,Completed,2025-08-06
656,6846,2025-03-03,356,6,129.91,779.46,Completed,2025-03-04
657,925,2023-04-18,493,7,110.54,773.78,Completed,2023-04-23
658,5674,2024-03-22,133,10,210.08,2100.80,Completed,2024-03-26
659,4584,2023-01-04,240,2,31.40,62.80,Completed,2023-01-06
660,3962,2024-09-14,453,6,32.50,195.00,Completed,2024-09-15
661,840,2023-12-03,233,3,173.34,520.02,Completed,2023-12-08
662,7450,2023-06-20,434,1,476.39,476.39,Completed,2023-06-22
663,9684,2023-11-12,75,2,233.14,466.28,Completed,2023-11-14
664,2594,2024-11-08,266,10,167.38,1673.80,Completed,2024-11-10
665,4602,2023-01-16,90,9,434.75,3912.75,Completed,2023-01-17
666,717,2023-10-23,446,9,132.33,1190.97,Completed,2023-10-24
667,7269,2025-08-04,179,10,26.02,260.20,Completed,2025-08-09
668,9328,2024-06-10,301,4,425.10,1700.40,Completed,2024-06-17
669,8383,2025-07-12,274,9,263.69,2373.21,Completed,2025-07-14
670,8958,2024-07-23,61,9,107.78,970.02,Completed,2024-07-29
671,7442,2025-06-26,459,3,13.94,41.82,Completed,2025-07-01
672,407,2024-12-22,341,9,381.09,3429.81,Pending,
673,6941,2025-02-11,128,6,239.65,1437.90,Completed,2025-02-11
674,8975,2024-01-08,433,1,249.91,249.91,Completed,2024-01-09
675,7135,2024-10-23,106,4,400.93,1603.72,Completed,2024-10-25
676,8955,2024-06-21,85,10,453.36,4533.60,Pending,
677,8641,2023-10-02,199,3,484.51,1453.53,Completed,2023-10-02
678,1561,2023-02-21,48,9,191.06,1719.54,Completed,2023-02-24
679,8647,2023-12-10,340,7,244.30,1710.10,Pending,
680,589,2024-02-19,199,7,484.51,3391.57,Completed,2024-02-24
681,8132,2024-07-21,174,2,313.57,627.14,Cancelled,
682,2172,2025-02-24,103,9,237.78,2140.02,Completed,2025-02-25
683,5027,2023-01-15,316,1,284.82,284.82,Completed,2023-01-21
684,3966,2023-05-14,496,3,300.02,900.06,Completed,2023-05-15
685,7145,2025-08-25,3,3,285.00,855.00,Completed,2025-09-01
686,8068,2023-09-28,299,10,483.67,4836.70,Completed,2023-09-28
687,5948,2025-07-11,414,5,63.58,317.90,Completed,2025-07-16
688,2730,2023-05-15,362,3,128.06,384.18,Completed,2023-05-21
689,7584,2024-10-27,471,10,297.80,2978.00,Completed,2024-10-29
690,188,2023-12-19,186,9,17.72,159.48,Cancelled,
691,8056,2025-06-24,241,6,378.66,2271.96,Completed,2025-06-25
692,3803,2024-11-11,4,10,298.73,2987.30,Completed,2024-11-18
693,3772,2024-04-28,78,10,459.55,4595.50,Completed,2024-04-30
694,9269,2024-12-30,414,2,63.58,127.16,Completed,2024-12-30
695,2982,2024-03-23,342,3,267.49,802.47,Completed,2024-03-23
696,8840,2025-04-02,62,5,21.59,107.95,Completed,2025-04-05
697,5270,2025-06-23,169,1,416.92,416.92,Completed,2025-06-29
698,6967,2023-10-18,321,6,152.31,913.86,Pending,
699,7912,2023-09-05,302,2,189.30,378.60,Completed,2023-09-12
700,435,2024-10-04,172,8,139.57,1116.56,Completed,2024-10-07
701,2718,2024-10-28,442,8,431.90,3455.20,Cancelled,2024-10-29
702,5221,2025-07-30,468,7,252.48,1767.36,Completed,2025-08-04
703,7550,2023-07-09,286,4,424.50,1698.00,Completed,2023-07-15
704,8654,2023-12-24,147,5,124.44,622.20,Completed,2023-12-30
705,5339,2023-02-23,167,3,368.85,1106.55,Completed,2023-02-26
706,3260,2024-01-10,88,1,364.84,364.84,Completed,2024-01-13
707,7672,2025-04-28,55,10,418.94,4189.40,Completed,2025-04-30
708,525,2023-04-25,449,8,232.79,1862.32,Completed,2023-05-02
709,8132,2023-04-01,60,10,88.00,880.00,Pending,
710,7016,2023-02-13,130,7,22.66,158.62,Completed,2023-02-15
711,1831,2023-06-22,346,10,233.82,2338.20,Completed,2023-06-28
712,5782,2023-12-10,339,8,322.96,2583.68,Completed,2023-12-15
713,2834,2024-10-17,313,4,412.60,1650.40,Completed,2024-10-19
714,8017,2023-09-01,221,8,135.41,1083.28,Completed,2023-09-01
715,2686,2024-08-04,492,3,475.98,1427.94,Completed,2024-08-04
716,9030,2025-04-02,149,9,71.85,646.65,Completed,2025-04-03
717,1462,2023-01-30,42,7,37.86,265.02,Cancelled,
718,6174,2025-02-28,331,3,445.73,1337.19,Completed,2025-03-06
719,4760,2025-02-24,313,5,412.60,2063.00,Completed,2025-02-26
720,7293,2023-03-14,431,9,349.77,3147.93,Completed,2023-03-17
721,3070,2023-11-16,167,3,368.85,1106.55,Completed,2023-11-21
722,3334,2024-05-26,497,2,426.94,853.88,Completed,2024-06-01
723,9060,2023-12-25,68,2,362.67,725.34,Completed,2023-12-30
724,6703,2024-08-16,250,2,229.80,459.60,Cancelled,
725,1242,2024-05-27,93,5,328.56,1642.80,Completed,2024-05-31
726,1867,2025-08-05,227,2,236.72,473.44,Completed,2025-08-09
727,4949,2025-05-24,467,4,110.66,442.64,Completed,2025-05-25
728,8763,2024-05-15,304,1,73.04,73.04,Completed,2024-05-18
729,1101,2023-09-02,161,3,233.84,701.52,Completed,2023-09-05
730,8024,2024-02-27,369,3,204.34,613.02,Completed,2024-03-03
731,1620,2024-11-03,434,10,476.39,4763.90,Completed,2024-11-04
732,3169,2023-12-08,96,1,306.88,306.88,Completed,2023-12-11
733,8050,2024-01-08,135,9,164.10,1476.90,Completed,2024-01-12
734,8581,2024-02-11,92,8,419.10,3352.80,Completed,2024-02-13
735,3203,2024-02-22,337,4,138.15,552.60,Completed,2024-02-22
736,9847,2025-01-10,58,5,433.65,2168.25,Completed,2025-01-10
737,175,2024-09-26,287,1,311.06,311.06,Pending,
738,5975,2024-05-23,234,4,301.56,1206.24,Completed,2024-05-25
739,1953,2024-02-20,24,6,440.21,2641.26,Completed,2024-02-23
740,3458,2025-07-08,486,9,167.67,1509.03,Pending,
741,6300,2024-01-02,170,3,404.06,1212.18,Completed,2024-01-09
742,299,2023-07-27,176,6,159.13,954.78,Completed,2023-08-01
743,3998,2023-12-14,186,7,17.72,124.04,Pending,
744,6948,2023-11-22,248,2,23.80,47.60,Completed,2023-11-26
745,5149,2025-03-15,172,8,139.57,1116.56,Completed,2025-03-19
746,114,2024-08-14,151,5,240.04,1200.20,Completed,2024-08-21
747,1364,2024-11-06,35,1,78.68,78.68,Completed,2024-11-09
748,7895,2024-06-26,290,1,329.04,329.04,Completed,2024-06-26
749,4307,2024-02-24,34,9,366.81,3301.29,Completed,2024-03-02
750,3294,2025-05-15,281,6,42.21,253.26,Completed,2025-05-19
751,8520,2025-01-15,281,1,42.21,42.21,Pending,
752,1934,2023-11-29,342,3,267.49,802.47,Completed,2023-11-29
753,5604,2023-07-11,450,4,321.06,1284.24,Completed,2023-07-12
754,5830,2025-03-30,365,10,272.45,2724.50,Completed,2025-04-05
755,472,2023-01-01,407,5,482.63,2413.15,Completed,2023-01-03
756,4681,2024-12-28,488,6,477.49,2864.94,Completed,2025-01-04
757,1391,2024-08-06,304,5,73.04,365.20,Completed,2024-08-11
758,2153,2025-02-05,258,4,75.36,301.44,Completed,2025-02-10
759,3750,2024-05-29,453,4,32.50,130.00,Completed,2024-05-29
760,1713,2024-01-19,343,1,416.09,416.09,Completed,2024-01-21
761,3072,2023-07-25,226,6,325.88,1955.28,Completed,2023-07-30
762,8488,2023-12-31,343,8,416.09,3328.72,Completed,2024-01-04
763,5055,2024-02-17,327,4,454.88,1819.52,Cancelled,2024-02-18
764,5268,2023-08-18,362,1,128.06,128.06,Completed,2023-08-22
765,6497,2024-06-08,232,8,171.54,1372.32,Completed,2024-06-09
766,8191,2024-12-24,323,4,77.25,309.00,Completed,2024-12-30
767,6032,2023-03-23,245,2,149.67,299.34,Completed,2023-03-30
768,3411,2025-02-05,422,5,341.79,1708.95,Completed,2025-02-12
769,7463,2023-11-11,239,9,89.49,805.41,Completed,2023-11-16
770,9506,2024-06-15,237,10,104.07,1040.70,Completed,2024-06-19
771,3720,2023-02-05,195,3,213.82,641.46,Pending,
772,1603,2023-03-18,345,2,54.55,109.10,Completed,2023-03-20
773,4049,2023-03-13,30,9,44.71,402.39,Completed,2023-03-20
774,2383,2023-03-03,433,7,249.91,1749.37,Completed,2023-03-06
